,datatype,image,mask,confound,session,subject,task,template,fds_mean_raw,fds_mean_scrubbed,dice,qc,reason
206,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS2918/ses-1/func/sub-IUS2918_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS2918/ses-1/func/sub-IUS2918_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS2918/ses-1/func/sub-IUS2918_ses-1_task-rest_desc-confounds_timeseries.tsv,1,IUS2918,rest,MNI152NLin2009cAsym,0.13761855384424893,0.12771645853966526,0.9405963736740759,pass,
207,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS3474/ses-1/anat/sub-IUS3474_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS3474/ses-1/anat/sub-IUS3474_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,IUS3474,,MNI152NLin2009cAsym,,,0.9904652317615588,pass,
208,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS3474/ses-1/func/sub-IUS3474_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS3474/ses-1/func/sub-IUS3474_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS3474/ses-1/func/sub-IUS3474_ses-1_task-rest_desc-confounds_timeseries.tsv,1,IUS3474,rest,MNI152NLin2009cAsym,0.13866075481183063,0.13866075481183063,0.9063973063973064,pass,
209,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4551/ses-1/anat/sub-IUS4551_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4551/ses-1/anat/sub-IUS4551_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,IUS4551,,MNI152NLin2009cAsym,,,0.9893480577496466,fail,anat dice 0.9893480577496466 < 0.99
210,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4551/ses-1/func/sub-IUS4551_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4551/ses-1/func/sub-IUS4551_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4551/ses-1/func/sub-IUS4551_ses-1_task-rest_desc-confounds_timeseries.tsv,1,IUS4551,rest,MNI152NLin2009cAsym,0.13447109736853813,0.13447109736853813,0.929874950289426,pass,
211,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4637/ses-1/anat/sub-IUS4637_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4637/ses-1/anat/sub-IUS4637_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,IUS4637,,MNI152NLin2009cAsym,,,0.9914919082548687,pass,
212,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4637/ses-1/func/sub-IUS4637_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4637/ses-1/func/sub-IUS4637_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4637/ses-1/func/sub-IUS4637_ses-1_task-rest_desc-confounds_timeseries.tsv,1,IUS4637,rest,MNI152NLin2009cAsym,0.1202662946084337,0.11746295144153224,0.9391100702576113,pass,
213,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4696/ses-1/anat/sub-IUS4696_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4696/ses-1/anat/sub-IUS4696_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,IUS4696,,MNI152NLin2009cAsym,,,0.9894982197448234,fail,anat dice 0.9894982197448234 < 0.99
214,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4696/ses-1/func/sub-IUS4696_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4696/ses-1/func/sub-IUS4696_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS4696/ses-1/func/sub-IUS4696_ses-1_task-rest_desc-confounds_timeseries.tsv,1,IUS4696,rest,MNI152NLin2009cAsym,0.134065433815261,0.134065433815261,0.9374162722157721,pass,
215,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS6741/ses-1/anat/sub-IUS6741_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS6741/ses-1/anat/sub-IUS6741_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,IUS6741,,MNI152NLin2009cAsym,,,0.9901100775102628,pass,
216,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS6741/ses-1/func/sub-IUS6741_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS6741/ses-1/func/sub-IUS6741_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS6741/ses-1/func/sub-IUS6741_ses-1_task-rest_desc-confounds_timeseries.tsv,1,IUS6741,rest,MNI152NLin2009cAsym,0.13365532312023892,0.13186583571346572,0.9219129906217437,pass,
217,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS7608/ses-1/anat/sub-IUS7608_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS7608/ses-1/anat/sub-IUS7608_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,IUS7608,,MNI152NLin2009cAsym,,,0.9911200349956722,pass,
218,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS7608/ses-1/func/sub-IUS7608_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS7608/ses-1/func/sub-IUS7608_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS7608/ses-1/func/sub-IUS7608_ses-1_task-rest_desc-confounds_timeseries.tsv,1,IUS7608,rest,MNI152NLin2009cAsym,0.22788328073895578,0.19874218439240504,0.9281710539408077,pass,
219,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS9014/ses-1/anat/sub-IUS9014_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS9014/ses-1/anat/sub-IUS9014_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,IUS9014,,MNI152NLin2009cAsym,,,0.9879506836878277,fail,anat dice 0.9879506836878277 < 0.99
220,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS9014/ses-1/func/sub-IUS9014_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS9014/ses-1/func/sub-IUS9014_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-IUS9014/ses-1/func/sub-IUS9014_ses-1_task-rest_desc-confounds_timeseries.tsv,1,IUS9014,rest,MNI152NLin2009cAsym,0.23918460787087548,0.22210331131186667,0.906638092686847,pass,
221,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0062/ses-1/anat/sub-JGH0062_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0062/ses-1/anat/sub-JGH0062_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH0062,,MNI152NLin2009cAsym,,,0.980386056339854,fail,anat dice 0.980386056339854 < 0.99
222,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0062/ses-1/func/sub-JGH0062_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0062/ses-1/func/sub-JGH0062_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0062/ses-1/func/sub-JGH0062_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH0062,rest,MNI152NLin2009cAsym,0.1414496973654618,0.12783063695867766,0.8815386372841224,fail,func dice 0.8815386372841224 < 0.89; 
223,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0148/ses-1/anat/sub-JGH0148_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0148/ses-1/anat/sub-JGH0148_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH0148,,MNI152NLin2009cAsym,,,0.9900088733374524,pass,
224,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0148/ses-1/func/sub-JGH0148_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0148/ses-1/func/sub-JGH0148_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0148/ses-1/func/sub-JGH0148_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH0148,rest,MNI152NLin2009cAsym,0.3885505172208836,0.29723180711827957,0.9257543890238985,pass,
225,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0174/anat/sub-JGH0174_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0174/anat/sub-JGH0174_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,,JGH0174,,MNI152NLin2009cAsym,,,0.9872627169154378,fail,anat dice 0.9872627169154378 < 0.99
226,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0174/ses-1/func/sub-JGH0174_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0174/ses-1/func/sub-JGH0174_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0174/ses-1/func/sub-JGH0174_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH0174,rest,MNI152NLin2009cAsym,0.32527423175250836,0.13553975903289472,0.9371480512570389,pass,
227,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0174/ses-2/func/sub-JGH0174_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0174/ses-2/func/sub-JGH0174_ses-2_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0174/ses-2/func/sub-JGH0174_ses-2_task-rest_desc-confounds_timeseries.tsv,2,JGH0174,rest,MNI152NLin2009cAsym,0.12178196900369476,0.10238474071633331,0.9261245126838697,pass,
228,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0181/ses-1/anat/sub-JGH0181_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0181/ses-1/anat/sub-JGH0181_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH0181,,MNI152NLin2009cAsym,,,0.9882480778077503,fail,anat dice 0.9882480778077503 < 0.99
229,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0181/ses-1/func/sub-JGH0181_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0181/ses-1/func/sub-JGH0181_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0181/ses-1/func/sub-JGH0181_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH0181,rest,MNI152NLin2009cAsym,0.6813808205261045,0.3712375209326923,0.925686343303219,fail,fds_mean_scrubbed 0.3712375209326923mm > 0.3mm; 
230,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0374/ses-1/anat/sub-JGH0374_ses-1_run-2_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0374/ses-1/anat/sub-JGH0374_ses-1_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH0374,,MNI152NLin2009cAsym,,,0.9821970524892782,fail,anat dice 0.9821970524892782 < 0.99
231,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0374/ses-1/func/sub-JGH0374_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0374/ses-1/func/sub-JGH0374_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0374/ses-1/func/sub-JGH0374_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH0374,rest,MNI152NLin2009cAsym,0.6251678932793281,0.283380592407819,0.90494945937003,pass,
232,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0487/ses-1/anat/sub-JGH0487_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0487/ses-1/anat/sub-JGH0487_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH0487,,MNI152NLin2009cAsym,,,0.9891891602628593,fail,anat dice 0.9891891602628593 < 0.99
233,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0487/ses-1/func/sub-JGH0487_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0487/ses-1/func/sub-JGH0487_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0487/ses-1/func/sub-JGH0487_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH0487,rest,MNI152NLin2009cAsym,0.16636456954146517,0.15368191255291438,0.9174539761377747,pass,
234,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0581/ses-1/anat/sub-JGH0581_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0581/ses-1/anat/sub-JGH0581_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH0581,,MNI152NLin2009cAsym,,,0.9859293834406174,fail,anat dice 0.9859293834406174 < 0.99
235,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0581/ses-1/func/sub-JGH0581_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0581/ses-1/func/sub-JGH0581_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0581/ses-1/func/sub-JGH0581_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH0581,rest,MNI152NLin2009cAsym,0.230900395113253,0.23090039511325303,0.9103937277751596,pass,
236,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0659/ses-1/anat/sub-JGH0659_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0659/ses-1/anat/sub-JGH0659_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH0659,,MNI152NLin2009cAsym,,,0.9896822229521457,fail,anat dice 0.9896822229521457 < 0.99
237,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0659/ses-1/func/sub-JGH0659_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0659/ses-1/func/sub-JGH0659_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0659/ses-1/func/sub-JGH0659_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH0659,rest,MNI152NLin2009cAsym,0.21927884562967873,0.20949302238438525,0.9165031799072976,pass,
238,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0827/ses-1/anat/sub-JGH0827_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0827/ses-1/anat/sub-JGH0827_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH0827,,MNI152NLin2009cAsym,,,0.9732402793794469,fail,anat dice 0.9732402793794469 < 0.99
239,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0827/ses-1/func/sub-JGH0827_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0827/ses-1/func/sub-JGH0827_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH0827/ses-1/func/sub-JGH0827_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH0827,rest,MNI152NLin2009cAsym,0.2911443432128514,0.20802266297641508,0.9164758977042318,pass,
240,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1002/ses-1/anat/sub-JGH1002_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1002/ses-1/anat/sub-JGH1002_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH1002,,MNI152NLin2009cAsym,,,0.9909323584548125,pass,
241,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1002/ses-1/func/sub-JGH1002_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1002/ses-1/func/sub-JGH1002_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1002/ses-1/func/sub-JGH1002_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH1002,rest,MNI152NLin2009cAsym,0.24389707059437749,0.19890323233771925,0.9357955430886707,pass,
242,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1015/ses-1/anat/sub-JGH1015_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1015/ses-1/anat/sub-JGH1015_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH1015,,MNI152NLin2009cAsym,,,0.9899631128893157,fail,anat dice 0.9899631128893157 < 0.99
243,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1015/ses-1/func/sub-JGH1015_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1015/ses-1/func/sub-JGH1015_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1015/ses-1/func/sub-JGH1015_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH1015,rest,MNI152NLin2009cAsym,0.20553457485943774,0.19790104365853653,0.9285096032693846,pass,
244,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1207/ses-1/anat/sub-JGH1207_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1207/ses-1/anat/sub-JGH1207_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH1207,,MNI152NLin2009cAsym,,,0.9879598726739384,fail,anat dice 0.9879598726739384 < 0.99
245,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1207/ses-1/func/sub-JGH1207_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1207/ses-1/func/sub-JGH1207_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1207/ses-1/func/sub-JGH1207_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH1207,rest,MNI152NLin2009cAsym,0.2984192554028112,0.256756524708,0.9314725274725275,pass,
246,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1212/ses-1/anat/sub-JGH1212_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1212/ses-1/anat/sub-JGH1212_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH1212,,MNI152NLin2009cAsym,,,0.9866528539682881,fail,anat dice 0.9866528539682881 < 0.99
247,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1212/ses-1/func/sub-JGH1212_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1212/ses-1/func/sub-JGH1212_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1212/ses-1/func/sub-JGH1212_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH1212,rest,MNI152NLin2009cAsym,0.13179945829919676,0.13179945829919676,0.9040084500730846,pass,
248,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1698/ses-1/anat/sub-JGH1698_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1698/ses-1/anat/sub-JGH1698_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH1698,,MNI152NLin2009cAsym,,,0.9859424192467995,fail,anat dice 0.9859424192467995 < 0.99
249,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1698/ses-1/func/sub-JGH1698_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1698/ses-1/func/sub-JGH1698_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1698/ses-1/func/sub-JGH1698_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH1698,rest,MNI152NLin2009cAsym,0.30622266434779116,0.29100522607033896,0.9109012875536481,pass,
250,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1805/ses-1/anat/sub-JGH1805_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1805/ses-1/anat/sub-JGH1805_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH1805,,MNI152NLin2009cAsym,,,0.9847077251978191,fail,anat dice 0.9847077251978191 < 0.99
251,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1805/ses-1/func/sub-JGH1805_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1805/ses-1/func/sub-JGH1805_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1805/ses-1/func/sub-JGH1805_ses-1_task-rest_desc-confounds_timeseries.tsv,1,JGH1805,rest,MNI152NLin2009cAsym,0.33539873926104413,0.2504454894328358,0.9109103961085575,pass,
252,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1845/ses-1/anat/sub-JGH1845_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-JGH1845/ses-1/anat/sub-JGH1845_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,JGH1845,,MNI152NLin2009cAsym,,,0.9887458481101872,fail,anat dice 0.9887458481101872 < 0.99
